-13708000	4603250	0
-13706750	4603250	0
-13705500	4603250	0
-13704250	4603250	0
-13703000	4603250	0
-13701750	4603250	0
-13700500	4603250	0
-13699250	4603250	0
-13698000	4603250	0
-13696750	4603250	0
-13695500	4603250	0
-13694250	4603250	0
-13693000	4603250	0
-13691750	4603250	0
-13690500	4603250	0
-13689250	4603250	0
-13688000	4603250	0
-13686750	4603250	0
-13685500	4603250	0
-13684250	4603250	0
-13683000	4603250	0
-13681750	4603250	0
-13680500	4603250	0
-13679250	4603250	0
-13678000	4603250	0
-13676750	4603250	0
-13675500	4603250	0
-13674250	4603250	0
-13673000	4603250	0
-13671750	4603250	0
-13670500	4603250	0
-13669250	4603250	0
-13668000	4603250	0
-13666750	4603250	0
-13665500	4603250	0
-13664250	4603250	0
-13663000	4603250	0
-13661750	4603250	0
-13660500	4603250	0
-13659250	4603250	0
-13658000	4603250	0
-13656750	4603250	0
-13655500	4603250	0
-13654250	4603250	0
-13653000	4603250	0
-13651750	4603250	0
-13650500	4603250	0
-13649250	4603250	0
-13648000	4603250	0
-13646750	4603250	0
-13645500	4603250	0
-13644250	4603250	0
-13643000	4603250	0
-13641750	4603250	0
-13640500	4603250	0
-13639250	4603250	0
-13638000	4603250	0
-13636750	4603250	0
-13635500	4603250	0
-13634250	4603250	0
-13633000	4603250	0
-13631750	4603250	0
-13630500	4603250	0
-13629250	4603250	0
-13628000	4603250	0
-13626750	4603250	0
-13625500	4603250	0
-13624250	4603250	0
-13623000	4603250	0
-13621750	4603250	0
-13620500	4603250	0
-13619250	4603250	0
-13618000	4603250	0
-13616750	4603250	0
-13615500	4603250	0
-13614250	4603250	0
-13613000	4603250	0
-13611750	4603250	0
-13610500	4603250	0
-13609250	4603250	0
-13608000	4603250	0
-13606750	4603250	0
-13605500	4603250	0
-13604250	4603250	0
-13603000	4603250	0
-13601750	4603250	0
-13600500	4603250	0
-13599250	4603250	0
-13598000	4603250	0
-13596750	4603250	0
-13595500	4603250	0
-13594250	4603250	0
-13593000	4603250	0
-13591750	4603250	0
-13590500	4603250	0
-13589250	4603250	0
-13588000	4603250	0
-13586750	4603250	0
-13585500	4603250	0
-13724250	4604500	0
-13723000	4604500	0
-13721750	4604500	0
-13720500	4604500	0
-13719250	4604500	0
-13718000	4604500	0
-13716750	4604500	0
-13715500	4604500	0
-13714250	4604500	0
-13713000	4604500	0
-13711750	4604500	0
-13710500	4604500	0
-13709250	4604500	0
-13708000	4604500	0
-13706750	4604500	0
-13705500	4604500	0
-13704250	4604500	0
-13703000	4604500	0
-13701750	4604500	0
-13700500	4604500	0
-13699250	4604500	0
-13698000	4604500	0
-13696750	4604500	0
-13695500	4604500	0
-13694250	4604500	0
-13693000	4604500	0
-13691750	4604500	0
-13690500	4604500	0
-13689250	4604500	0
-13688000	4604500	0
-13686750	4604500	0
-13685500	4604500	0
-13684250	4604500	0
-13683000	4604500	0
-13681750	4604500	0
-13680500	4604500	0
-13679250	4604500	0
-13678000	4604500	0
-13676750	4604500	0
-13675500	4604500	0
-13674250	4604500	0
-13673000	4604500	0
-13671750	4604500	0
-13670500	4604500	0
-13669250	4604500	0
-13668000	4604500	0
-13666750	4604500	0
-13665500	4604500	0
-13664250	4604500	0
-13663000	4604500	0
-13661750	4604500	0
-13660500	4604500	0
-13659250	4604500	0
-13658000	4604500	0
-13656750	4604500	0
-13655500	4604500	0
-13654250	4604500	0
-13653000	4604500	0
-13651750	4604500	0
-13650500	4604500	0
-13649250	4604500	0
-13648000	4604500	0
-13646750	4604500	0
-13645500	4604500	0
-13644250	4604500	0
-13643000	4604500	0
-13641750	4604500	0
-13640500	4604500	0
-13639250	4604500	0
-13638000	4604500	0
-13636750	4604500	0
-13635500	4604500	0
-13634250	4604500	0
-13633000	4604500	0
-13631750	4604500	0
-13630500	4604500	0
-13629250	4604500	0
-13628000	4604500	0
-13626750	4604500	0
-13625500	4604500	0
-13624250	4604500	0
-13623000	4604500	0
-13621750	4604500	0
-13620500	4604500	0
-13619250	4604500	0
-13618000	4604500	0
-13616750	4604500	0
-13615500	4604500	0
-13614250	4604500	0
