X,Y,Z,Density,Susceptibility
-13651579.55,4662669.811,-500,0.42,0.0001
-13649006.47,4662659.199,-500,0.42,0.0001
-13646433.39,4662647.937,-500,0.42,0.0001
-13643860.33,4662636.024,-500,0.42,0.0001
-13641287.28,4662623.462,-500,0.42,0.0001
-13638714.24,4662610.249,-500,0.42,0.0001
-13636141.21,4662596.386,-500,0.42,0.0001
-13633568.2,4662581.874,-500,0.42,0.0001
-13630995.19,4662566.711,-500,0.42,0.0001
-13628422.21,4662550.899,-500,0.42,0.0001
-13625849.23,4662534.437,-500,0.42,0.0001
-13623276.28,4662517.324,-500,0.42,0.0001
-13620703.33,4662499.562,-500,0.42,0.0001
-13618130.41,4662481.15,-500,0.42,0.0001
-13615557.5,4662462.088,-500,0.42,0.0001
-13612984.61,4662442.376,-500,0.42,0.0001
-13610411.73,4662422.014,-500,0.42,0.0001
-13607838.88,4662401.002,-500,0.42,0.0001
-13605266.04,4662379.341,-500,0.42,0.0001
-13602693.22,4662357.03,-500,0.42,0.0001
-13600120.43,4662334.069,-500,0.42,0.0001
-13597547.65,4662310.458,-500,0.42,0.0001
-13594974.9,4662286.197,-500,0.42,0.0001
-13715914.08,4665302.577,-500,0.42,0.0001
-13713340.29,4665308.223,-500,0.42,0.0001
-13710766.49,4665313.217,-500,0.42,0.0001
-13708192.69,4665317.561,-500,0.42,0.0001
-13705618.89,4665321.255,-500,0.42,0.0001
-13703045.09,4665324.297,-500,0.42,0.0001
-13700471.28,4665326.689,-500,0.42,0.0001
-13697897.47,4665328.43,-500,0.42,0.0001
-13695323.66,4665329.521,-500,0.42,0.0001
-13692749.84,4665329.96,-500,0.42,0.0001
-13690176.03,4665329.749,-500,0.42,0.0001
-13687602.22,4665328.888,-500,0.42,0.0001
-13685028.41,4665327.375,-500,0.42,0.0001
-13682454.6,4665325.212,-500,0.42,0.0001
-13679880.79,4665322.399,-500,0.42,0.0001
-13677306.99,4665318.934,-500,0.42,0.0001
-13674733.19,4665314.819,-500,0.42,0.0001
-13672159.39,4665310.053,-500,0.42,0.0001
-13669585.6,4665304.636,-500,0.42,0.0001
-13667011.81,4665298.569,-500,0.42,0.0001
-13664438.03,4665291.851,-500,0.42,0.0001
-13661864.26,4665284.482,-500,0.42,0.0001
-13659290.49,4665276.463,-500,0.42,0.0001
-13656716.73,4665267.793,-500,0.42,0.0001
-13654142.98,4665258.472,-500,0.42,0.0001
-13651569.23,4665248.501,-500,0.42,0.0001
-13648995.5,4665237.879,-500,0.42,0.0001
-13646421.78,4665226.606,-500,0.42,0.0001
-13643848.06,4665214.683,-500,0.42,0.0001
-13641274.36,4665202.109,-500,0.42,0.0001
-13638700.67,4665188.885,-500,0.42,0.0001
-13636126.99,4665175.01,-500,0.42,0.0001
-13633553.32,4665160.484,-500,0.42,0.0001
-13630979.67,4665145.308,-500,0.42,0.0001
-13628406.03,4665129.482,-500,0.42,0.0001
-13625832.4,4665113.004,-500,0.42,0.0001
-13623258.8,4665095.877,-500,0.42,0.0001
-13620685.2,4665078.098,-500,0.42,0.0001
-13618111.62,4665059.669,-500,0.42,0.0001
-13615538.06,4665040.59,-500,0.42,0.0001
-13612964.52,4665020.861,-500,0.42,0.0001
-13610390.99,4665000.48,-500,0.42,0.0001
-13607817.49,4664979.45,-500,0.42,0.0001
-13605244,4664957.769,-500,0.42,0.0001
-13602670.53,4664935.438,-500,0.42,0.0001
-13600097.08,4664912.456,-500,0.42,0.0001
-13597523.66,4664888.824,-500,0.42,0.0001
-13594950.25,4664864.541,-500,0.42,0.0001
-13715920.06,4667881.969,-500,0.42,0.0001
-13713345.62,4667887.619,-500,0.42,0.0001
-13710771.17,4667892.619,-500,0.42,0.0001
-13708196.72,4667896.966,-500,0.42,0.0001
-13705622.27,4667900.663,-500,0.42,0.0001
-13703047.81,4667903.708,-500,0.42,0.0001
-13700473.35,4667906.102,-500,0.42,0.0001
-13697898.89,4667907.845,-500,0.42,0.0001
-13695324.42,4667908.937,-500,0.42,0.0001
-13692749.96,4667909.377,-500,0.42,0.0001
-13690175.49,4667909.166,-500,0.42,0.0001
-13687601.03,4667908.303,-500,0.42,0.0001
-13685026.57,4667906.789,-500,0.42,0.0001
-13682452.11,4667904.624,-500,0.42,0.0001
-13679877.65,4667901.808,-500,0.42,0.0001
-13677303.19,4667898.34,-500,0.42,0.0001
-13674728.74,4667894.221,-500,0.42,0.0001
-13672154.29,4667889.451,-500,0.42,0.0001
-13669579.84,4667884.03,-500,0.42,0.0001
-13667005.41,4667877.957,-500,0.42,0.0001
-13664430.97,4667871.233,-500,0.42,0.0001
-13661856.55,4667863.858,-500,0.42,0.0001
-13659282.13,4667855.831,-500,0.42,0.0001
-13656707.71,4667847.153,-500,0.42,0.0001
-13654133.31,4667837.824,-500,0.42,0.0001
-13651558.91,4667827.844,-500,0.42,0.0001
-13648984.53,4667817.212,-500,0.42,0.0001
-13646410.15,4667805.93,-500,0.42,0.0001
-13643835.78,4667793.996,-500,0.42,0.0001
-13641261.43,4667781.411,-500,0.42,0.0001
-13638687.08,4667768.174,-500,0.42,0.0001
-13636112.75,4667754.287,-500,0.42,0.0001
-13633538.43,4667739.748,-500,0.42,0.0001
-13630964.13,4667724.558,-500,0.42,0.0001
-13628389.84,4667708.717,-500,0.42,0.0001
-13625815.56,4667692.225,-500,0.42,0.0001
-13623241.3,4667675.082,-500,0.42,0.0001
-13620667.05,4667657.288,-500,0.42,0.0001
-13618092.82,4667638.842,-500,0.42,0.0001
-13615518.61,4667619.746,-500,0.42,0.0001
-13612944.41,4667599.998,-500,0.42,0.0001
-13610370.24,4667579.6,-500,0.42,0.0001
-13607796.08,4667558.55,-500,0.42,0.0001
-13605221.94,4667536.85,-500,0.42,0.0001
-13602647.82,4667514.499,-500,0.42,0.0001
-13600073.72,4667491.496,-500,0.42,0.0001
-13597499.64,4667467.843,-500,0.42,0.0001
-13594925.58,4667443.538,-500,0.42,0.0001
-13715926.05,4670462.014,-500,0.42,0.0001
-13713350.96,4670467.67,-500,0.42,0.0001
-13710775.86,4670472.674,-500,0.42,0.0001
-13708200.75,4670477.026,-500,0.42,0.0001
-13705625.65,4670480.726,-500,0.42,0.0001
-13703050.54,4670483.774,-500,0.42,0.0001
-13700475.42,4670486.17,-500,0.42,0.0001
-13697900.31,4670487.914,-500,0.42,0.0001
-13695325.19,4670489.007,-500,0.42,0.0001
-13692750.07,4670489.447,-500,0.42,0.0001
-13690174.96,4670489.236,-500,0.42,0.0001
-13687599.84,4670488.373,-500,0.42,0.0001
-13685024.72,4670486.857,-500,0.42,0.0001
-13682449.61,4670484.69,-500,0.42,0.0001
-13679874.5,4670481.872,-500,0.42,0.0001
-13677299.39,4670478.401,-500,0.42,0.0001
-13674724.28,4670474.278,-500,0.42,0.0001
-13672149.18,4670469.504,-500,0.42,0.0001
-13669574.08,4670464.077,-500,0.42,0.0001
-13666998.99,4670457.999,-500,0.42,0.0001
-13664423.9,4670451.269,-500,0.42,0.0001
-13661848.82,4670443.887,-500,0.42,0.0001
-13659273.75,4670435.853,-500,0.42,0.0001
-13656698.69,4670427.168,-500,0.42,0.0001
-13654123.63,4670417.83,-500,0.42,0.0001
-13651548.58,4670407.841,-500,0.42,0.0001
-13648973.54,4670397.2,-500,0.42,0.0001
-13646398.51,4670385.907,-500,0.42,0.0001
-13643823.49,4670373.962,-500,0.42,0.0001
-13641248.48,4670361.366,-500,0.42,0.0001
-13638673.49,4670348.117,-500,0.42,0.0001
-13636098.5,4670334.217,-500,0.42,0.0001
-13633523.53,4670319.666,-500,0.42,0.0001
-13630948.57,4670304.462,-500,0.42,0.0001
-13628373.63,4670288.607,-500,0.42,0.0001
-13625798.7,4670272.1,-500,0.42,0.0001
-13623223.79,4670254.941,-500,0.42,0.0001
-13620648.89,4670237.131,-500,0.42,0.0001
-13618074,4670218.669,-500,0.42,0.0001
-13615499.14,4670199.555,-500,0.42,0.0001
-13612924.29,4670179.79,-500,0.42,0.0001
-13610349.46,4670159.373,-500,0.42,0.0001
-13607774.65,4670138.305,-500,0.42,0.0001
-13605199.86,4670116.585,-500,0.42,0.0001
-13602625.08,4670094.213,-500,0.42,0.0001
-13600050.33,4670071.19,-500,0.42,0.0001
-13597475.6,4670047.515,-500,0.42,0.0001
-13594900.89,4670023.189,-500,0.42,0.0001
-13715932.05,4673042.715,-500,0.42,0.0001
-13713356.3,4673048.375,-500,0.42,0.0001
-13710780.55,4673053.383,-500,0.42,0.0001
-13708204.79,4673057.739,-500,0.42,0.0001
-13705629.03,4673061.443,-500,0.42,0.0001
-13703053.26,4673064.493,-500,0.42,0.0001
-13700477.5,4673066.892,-500,0.42,0.0001
-13697901.73,4673068.638,-500,0.42,0.0001
-13695325.96,4673069.731,-500,0.42,0.0001
-13692750.19,4673070.172,-500,0.42,0.0001
-13690174.42,4673069.96,-500,0.42,0.0001
-13687598.65,4673069.096,-500,0.42,0.0001
-13685022.88,4673067.58,-500,0.42,0.0001
-13682447.11,4673065.411,-500,0.42,0.0001
-13679871.34,4673062.59,-500,0.42,0.0001
-13677295.58,4673059.116,-500,0.42,0.0001
-13674719.82,4673054.989,-500,0.42,0.0001
-13672144.07,4673050.211,-500,0.42,0.0001
-13669568.32,4673044.779,-500,0.42,0.0001
-13666992.57,4673038.696,-500,0.42,0.0001
-13664416.83,4673031.959,-500,0.42,0.0001
-13661841.1,4673024.571,-500,0.42,0.0001
-13659265.37,4673016.53,-500,0.42,0.0001
-13656689.65,4673007.836,-500,0.42,0.0001
-13654113.94,4672998.49,-500,0.42,0.0001
-13651538.24,4672988.492,-500,0.42,0.0001
-13648962.55,4672977.841,-500,0.42,0.0001
-13646386.86,4672966.538,-500,0.42,0.0001
-13643811.19,4672954.583,-500,0.42,0.0001
-13641235.53,4672941.975,-500,0.42,0.0001
-13638659.88,4672928.715,-500,0.42,0.0001
-13636084.24,4672914.802,-500,0.42,0.0001
-13633508.62,4672900.237,-500,0.42,0.0001
-13630933.01,4672885.02,-500,0.42,0.0001
-13628357.41,4672869.151,-500,0.42,0.0001
-13625781.83,4672852.629,-500,0.42,0.0001
-13623206.26,4672835.455,-500,0.42,0.0001
-13620630.71,4672817.628,-500,0.42,0.0001
-13618055.17,4672799.15,-500,0.42,0.0001
-13615479.65,4672780.019,-500,0.42,0.0001
-13612904.15,4672760.236,-500,0.42,0.0001
-13610328.67,4672739.801,-500,0.42,0.0001
-13607753.2,4672718.713,-500,0.42,0.0001
-13605177.76,4672696.974,-500,0.42,0.0001
-13602602.33,4672674.582,-500,0.42,0.0001
-13600026.93,4672651.538,-500,0.42,0.0001
-13597451.54,4672627.842,-500,0.42,0.0001
-13594876.18,4672603.494,-500,0.42,0.0001
-13715938.05,4675624.07,-500,0.42,0.0001
-13713361.65,4675629.736,-500,0.42,0.0001
-13710785.24,4675634.748,-500,0.42,0.0001
-13708208.83,4675639.108,-500,0.42,0.0001
-13705632.41,4675642.815,-500,0.42,0.0001
-13703056,4675645.868,-500,0.42,0.0001
-13700479.58,4675648.269,-500,0.42,0.0001
-13697903.15,4675650.016,-500,0.42,0.0001
-13695326.73,4675651.111,-500,0.42,0.0001
-13692750.3,4675651.552,-500,0.42,0.0001
-13690173.88,4675651.34,-500,0.42,0.0001
-13687597.45,4675650.475,-500,0.42,0.0001
-13685021.03,4675648.958,-500,0.42,0.0001
-13682444.61,4675646.787,-500,0.42,0.0001
-13679868.19,4675643.963,-500,0.42,0.0001
-13677291.77,4675640.486,-500,0.42,0.0001
-13674715.36,4675636.356,-500,0.42,0.0001
-13672138.95,4675631.573,-500,0.42,0.0001
-13669562.54,4675626.136,-500,0.42,0.0001
-13666986.14,4675620.047,-500,0.42,0.0001
-13664409.75,4675613.305,-500,0.42,0.0001
-13661833.36,4675605.91,-500,0.42,0.0001
-13659256.98,4675597.861,-500,0.42,0.0001
-13656680.61,4675589.16,-500,0.42,0.0001
-13654104.25,4675579.806,-500,0.42,0.0001
-13651527.89,4675569.799,-500,0.42,0.0001
-13648951.54,4675559.138,-500,0.42,0.0001
-13646375.21,4675547.825,-500,0.42,0.0001
-13643798.88,4675535.859,-500,0.42,0.0001
-13641222.56,4675523.24,-500,0.42,0.0001
-13638646.26,4675509.967,-500,0.42,0.0001
-13636069.97,4675496.042,-500,0.42,0.0001
-13633493.69,4675481.464,-500,0.42,0.0001
-13630917.42,4675466.233,-500,0.42,0.0001
-13628341.17,4675450.35,-500,0.42,0.0001
-13625764.94,4675433.813,-500,0.42,0.0001
-13623188.71,4675416.623,-500,0.42,0.0001
-13620612.51,4675398.781,-500,0.42,0.0001
-13618036.32,4675380.286,-500,0.42,0.0001
-13615460.15,4675361.138,-500,0.42,0.0001
-13612883.99,4675341.337,-500,0.42,0.0001
-13610307.85,4675320.883,-500,0.42,0.0001
-13607731.73,4675299.777,-500,0.42,0.0001
-13605155.64,4675278.017,-500,0.42,0.0001
-13602579.56,4675255.606,-500,0.42,0.0001
-13600003.5,4675232.541,-500,0.42,0.0001
-13597427.46,4675208.824,-500,0.42,0.0001
-13594851.44,4675184.454,-500,0.42,0.0001
-13715944.06,4678206.081,-500,0.42,0.0001
-13713367,4678211.752,-500,0.42,0.0001
-13710789.94,4678216.769,-500,0.42,0.0001
-13708212.87,4678221.133,-500,0.42,0.0001
-13705635.8,4678224.843,-500,0.42,0.0001
-13703058.73,4678227.899,-500,0.42,0.0001
-13700481.65,4678230.302,-500,0.42,0.0001
-13697904.58,4678232.051,-500,0.42,0.0001
-13695327.5,4678233.146,-500,0.42,0.0001
-13692750.42,4678233.588,-500,0.42,0.0001
-13690173.34,4678233.376,-500,0.42,0.0001
-13687596.26,4678232.51,-500,0.42,0.0001
-13685019.18,4678230.991,-500,0.42,0.0001
-13682442.1,4678228.818,-500,0.42,0.0001
-13679865.03,4678225.992,-500,0.42,0.0001
-13677287.96,4678222.512,-500,0.42,0.0001
-13674710.89,4678218.378,-500,0.42,0.0001
-13672133.83,4678213.59,-500,0.42,0.0001
-13669556.77,4678208.149,-500,0.42,0.0001
-13666979.71,4678202.055,-500,0.42,0.0001
-13664402.66,4678195.306,-500,0.42,0.0001
-13661825.62,4678187.904,-500,0.42,0.0001
-13659248.59,4678179.849,-500,0.42,0.0001
-13656671.56,4678171.14,-500,0.42,0.0001
-13654094.54,4678161.777,-500,0.42,0.0001
-13651517.53,4678151.761,-500,0.42,0.0001
-13648940.53,4678141.091,-500,0.42,0.0001
-13646363.54,4678129.767,-500,0.42,0.0001
-13643786.56,4678117.79,-500,0.42,0.0001
-13641209.59,4678105.16,-500,0.42,0.0001
-13638632.63,4678091.876,-500,0.42,0.0001
-13636055.68,4678077.938,-500,0.42,0.0001
-13633478.75,4678063.347,-500,0.42,0.0001
-13630901.83,4678048.102,-500,0.42,0.0001
-13628324.92,4678032.204,-500,0.42,0.0001
-13625748.03,4678015.653,-500,0.42,0.0001
-13623171.15,4677998.447,-500,0.42,0.0001
-13620594.29,4677980.589,-500,0.42,0.0001
-13618017.45,4677962.077,-500,0.42,0.0001
-13615440.62,4677942.912,-500,0.42,0.0001
-13612863.81,4677923.093,-500,0.42,0.0001
-13610287.02,4677902.621,-500,0.42,0.0001
-13607710.25,4677881.495,-500,0.42,0.0001
-13605133.49,4677859.717,-500,0.42,0.0001
-13602556.76,4677837.284,-500,0.42,0.0001
-13599980.05,4677814.199,-500,0.42,0.0001
-13597403.36,4677790.46,-500,0.42,0.0001
-13594826.68,4677766.068,-500,0.42,0.0001
-13715950.07,4680788.748,-500,0.42,0.0001
-13713372.36,4680794.424,-500,0.42,0.0001
-13710794.64,4680799.446,-500,0.42,0.0001
-13708216.92,4680803.813,-500,0.42,0.0001
-13705639.19,4680807.527,-500,0.42,0.0001
-13703061.47,4680810.586,-500,0.42,0.0001
-13700483.74,4680812.991,-500,0.42,0.0001
-13697906,4680814.741,-500,0.42,0.0001
-13695328.27,4680815.838,-500,0.42,0.0001
-13692750.53,4680816.28,-500,0.42,0.0001
-13690172.8,4680816.068,-500,0.42,0.0001
-13687595.06,4680815.201,-500,0.42,0.0001
-13685017.33,4680813.681,-500,0.42,0.0001
-13682439.6,4680811.506,-500,0.42,0.0001
-13679861.87,4680808.677,-500,0.42,0.0001
-13677284.14,4680805.194,-500,0.42,0.0001
-13674706.42,4680801.056,-500,0.42,0.0001
-13672128.7,4680796.264,-500,0.42,0.0001
-13669550.98,4680790.818,-500,0.42,0.0001
-13666973.28,4680784.718,-500,0.42,0.0001
-13664395.57,4680777.964,-500,0.42,0.0001
-13661817.87,4680770.555,-500,0.42,0.0001
-13659240.18,4680762.493,-500,0.42,0.0001
-13656662.5,4680753.776,-500,0.42,0.0001
-13654084.83,4680744.404,-500,0.42,0.0001
-13651507.16,4680734.379,-500,0.42,0.0001
-13648929.5,4680723.7,-500,0.42,0.0001
-13646351.86,4680712.366,-500,0.42,0.0001
-13643774.22,4680700.378,-500,0.42,0.0001
-13641196.6,4680687.736,-500,0.42,0.0001
-13638618.98,4680674.44,-500,0.42,0.0001
-13636041.38,4680660.49,-500,0.42,0.0001
-13633463.79,4680645.886,-500,0.42,0.0001
-13630886.22,4680630.627,-500,0.42,0.0001
-13628308.66,4680614.715,-500,0.42,0.0001
-13625731.11,4680598.148,-500,0.42,0.0001
-13623153.58,4680580.928,-500,0.42,0.0001
-13620576.06,4680563.053,-500,0.42,0.0001
-13617998.56,4680544.524,-500,0.42,0.0001
-13615421.08,4680525.342,-500,0.42,0.0001
-13612843.62,4680505.505,-500,0.42,0.0001
-13610266.17,4680485.015,-500,0.42,0.0001
-13607688.74,4680463.87,-500,0.42,0.0001
-13605111.33,4680442.072,-500,0.42,0.0001
-13602533.95,4680419.619,-500,0.42,0.0001
-13599956.58,4680396.513,-500,0.42,0.0001
-13597379.23,4680372.753,-500,0.42,0.0001
-13594801.9,4680348.339,-500,0.42,0.0001
-13715956.09,4683372.072,-500,0.42,0.0001
-13713377.72,4683377.754,-500,0.42,0.0001
-13710799.35,4683382.78,-500,0.42,0.0001
-13708220.97,4683387.151,-500,0.42,0.0001
-13705642.59,4683390.868,-500,0.42,0.0001
-13703064.21,4683393.93,-500,0.42,0.0001
-13700485.82,4683396.337,-500,0.42,0.0001
-13697907.43,4683398.089,-500,0.42,0.0001
-13695329.04,4683399.186,-500,0.42,0.0001
-13692750.65,4683399.629,-500,0.42,0.0001
-13690172.26,4683399.417,-500,0.42,0.0001
-13687593.87,4683398.549,-500,0.42,0.0001
-13685015.48,4683397.027,-500,0.42,0.0001
-13682437.09,4683394.851,-500,0.42,0.0001
-13679858.7,4683392.019,-500,0.42,0.0001
-13677280.32,4683388.533,-500,0.42,0.0001
-13674701.94,4683384.391,-500,0.42,0.0001
-13672123.57,4683379.595,-500,0.42,0.0001
-13669545.2,4683374.145,-500,0.42,0.0001
-13666966.83,4683368.039,-500,0.42,0.0001
-13664388.47,4683361.278,-500,0.42,0.0001
-13661810.12,4683353.863,-500,0.42,0.0001
-13659231.77,4683345.793,-500,0.42,0.0001
-13656653.43,4683337.068,-500,0.42,0.0001
-13654075.1,4683327.689,-500,0.42,0.0001
-13651496.78,4683317.654,-500,0.42,0.0001
-13648918.47,4683306.965,-500,0.42,0.0001
-13646340.17,4683295.621,-500,0.42,0.0001
-13643761.88,4683283.623,-500,0.42,0.0001
-13641183.59,4683270.969,-500,0.42,0.0001
-13638605.32,4683257.661,-500,0.42,0.0001
-13636027.07,4683243.698,-500,0.42,0.0001
-13633448.82,4683229.081,-500,0.42,0.0001
-13630870.59,4683213.809,-500,0.42,0.0001
-13628292.38,4683197.882,-500,0.42,0.0001
-13625714.17,4683181.301,-500,0.42,0.0001
-13623135.99,4683164.065,-500,0.42,0.0001
-13620557.82,4683146.174,-500,0.42,0.0001
-13617979.66,4683127.629,-500,0.42,0.0001
-13615401.52,4683108.429,-500,0.42,0.0001
-13612823.4,4683088.574,-500,0.42,0.0001
-13610245.3,4683068.065,-500,0.42,0.0001
-13607667.22,4683046.902,-500,0.42,0.0001
-13605089.15,4683025.084,-500,0.42,0.0001
-13602511.11,4683002.611,-500,0.42,0.0001
-13599933.09,4682979.484,-500,0.42,0.0001
-13597355.08,4682955.702,-500,0.42,0.0001
-13594777.1,4682931.267,-500,0.42,0.0001
-13713383.09,4685961.74,-500,0.42,0.0001
-13710804.06,4685966.771,-500,0.42,0.0001
-13708225.03,4685971.147,-500,0.42,0.0001
-13705645.99,4685974.867,-500,0.42,0.0001
-13703066.95,4685977.931,-500,0.42,0.0001
-13700487.9,4685980.34,-500,0.42,0.0001
-13697908.86,4685982.094,-500,0.42,0.0001
-13695329.81,4685983.192,-500,0.42,0.0001
-13692750.76,4685983.635,-500,0.42,0.0001
-13690171.72,4685983.423,-500,0.42,0.0001
-13687592.67,4685982.555,-500,0.42,0.0001
-13685013.62,4685981.032,-500,0.42,0.0001
-13682434.58,4685978.853,-500,0.42,0.0001
-13679855.54,4685976.019,-500,0.42,0.0001
-13677276.5,4685972.529,-500,0.42,0.0001
-13674697.46,4685968.384,-500,0.42,0.0001
-13672118.43,4685963.584,-500,0.42,0.0001
-13669539.4,4685958.128,-500,0.42,0.0001
-13666960.38,4685952.017,-500,0.42,0.0001
-13664381.37,4685945.25,-500,0.42,0.0001
-13661802.36,4685937.828,-500,0.42,0.0001
-13659223.35,4685929.751,-500,0.42,0.0001
-13656644.36,4685921.018,-500,0.42,0.0001
-13654065.37,4685911.63,-500,0.42,0.0001
-13651486.39,4685901.587,-500,0.42,0.0001
-13648907.43,4685890.888,-500,0.42,0.0001
-13646328.47,4685879.534,-500,0.42,0.0001
-13643749.52,4685867.525,-500,0.42,0.0001
-13641170.58,4685854.86,-500,0.42,0.0001
-13638591.66,4685841.54,-500,0.42,0.0001
-13636012.74,4685827.564,-500,0.42,0.0001
-13633433.84,4685812.934,-500,0.42,0.0001
-13630854.95,4685797.648,-500,0.42,0.0001
-13628276.08,4685781.707,-500,0.42,0.0001
-13625697.22,4685765.11,-500,0.42,0.0001
-13623118.38,4685747.859,-500,0.42,0.0001
-13620539.55,4685729.952,-500,0.42,0.0001
-13617960.74,4685711.39,-500,0.42,0.0001
-13615381.95,4685692.173,-500,0.42,0.0001
-13612803.17,4685672.3,-500,0.42,0.0001
-13610224.41,4685651.773,-500,0.42,0.0001
-13607645.67,4685630.59,-500,0.42,0.0001
-13605066.95,4685608.753,-500,0.42,0.0001
-13602488.25,4685586.26,-500,0.42,0.0001
-13599909.57,4685563.112,-500,0.42,0.0001
-13597330.91,4685539.309,-500,0.42,0.0001
-13594752.28,4685514.851,-500,0.42,0.0001
-13710808.77,4688551.421,-500,0.42,0.0001
-13708229.08,4688555.8,-500,0.42,0.0001
-13705649.39,4688559.523,-500,0.42,0.0001
-13703069.69,4688562.591,-500,0.42,0.0001
-13700489.99,4688565.002,-500,0.42,0.0001
-13697910.29,4688566.757,-500,0.42,0.0001
-13695330.58,4688567.857,-500,0.42,0.0001
-13692750.88,4688568.3,-500,0.42,0.0001
-13690171.18,4688568.087,-500,0.42,0.0001
-13687591.47,4688567.219,-500,0.42,0.0001
-13685011.77,4688565.694,-500,0.42,0.0001
-13682432.07,4688563.513,-500,0.42,0.0001
-13679852.37,4688560.677,-500,0.42,0.0001
-13677272.67,4688557.184,-500,0.42,0.0001
-13674692.98,4688553.035,-500,0.42,0.0001
-13672113.29,4688548.23,-500,0.42,0.0001
-13669533.61,4688542.77,-500,0.42,0.0001
-13666953.93,4688536.653,-500,0.42,0.0001
-13664374.25,4688529.88,-500,0.42,0.0001
-13661794.59,4688522.452,-500,0.42,0.0001
-13659214.93,4688514.367,-500,0.42,0.0001
-13656635.28,4688505.627,-500,0.42,0.0001
-13654055.63,4688496.23,-500,0.42,0.0001
-13651476,4688486.178,-500,0.42,0.0001
-13648896.37,4688475.469,-500,0.42,0.0001
-13646316.76,4688464.105,-500,0.42,0.0001
-13643737.15,4688452.085,-500,0.42,0.0001
-13641157.56,4688439.408,-500,0.42,0.0001
-13638577.97,4688426.076,-500,0.42,0.0001
-13635998.4,4688412.088,-500,0.42,0.0001
-13633418.85,4688397.445,-500,0.42,0.0001
-13630839.3,4688382.145,-500,0.42,0.0001
-13628259.77,4688366.189,-500,0.42,0.0001
-13625680.26,4688349.578,-500,0.42,0.0001
-13623100.76,4688332.311,-500,0.42,0.0001
-13620521.27,4688314.388,-500,0.42,0.0001
-13617941.8,4688295.809,-500,0.42,0.0001
-13615362.35,4688276.575,-500,0.42,0.0001
-13612782.92,4688256.684,-500,0.42,0.0001
-13610203.5,4688236.138,-500,0.42,0.0001
-13607624.11,4688214.937,-500,0.42,0.0001
-13605044.73,4688193.079,-500,0.42,0.0001
-13602465.37,4688170.566,-500,0.42,0.0001
-13599886.04,4688147.397,-500,0.42,0.0001
-13597306.72,4688123.573,-500,0.42,0.0001
-13594727.43,4688099.093,-500,0.42,0.0001
-13708233.14,4691141.112,-500,0.42,0.0001
-13705652.79,4691144.839,-500,0.42,0.0001
-13703072.44,4691147.909,-500,0.42,0.0001
-13700492.08,4691150.322,-500,0.42,0.0001
-13697911.72,4691152.079,-500,0.42,0.0001
-13695331.36,4691153.18,-500,0.42,0.0001
-13692751,4691153.623,-500,0.42,0.0001
-13690170.63,4691153.411,-500,0.42,0.0001
-13687590.27,4691152.541,-500,0.42,0.0001
-13685009.91,4691151.015,-500,0.42,0.0001
-13682429.55,4691148.832,-500,0.42,0.0001
-13679849.2,4691145.993,-500,0.42,0.0001
-13677268.84,4691142.497,-500,0.42,0.0001
-13674688.49,4691138.345,-500,0.42,0.0001
-13672108.15,4691133.536,-500,0.42,0.0001
-13669527.8,4691128.07,-500,0.42,0.0001
-13666947.47,4691121.948,-500,0.42,0.0001
-13664367.14,4691115.169,-500,0.42,0.0001
-13661786.81,4691107.734,-500,0.42,0.0001
-13659206.5,4691099.642,-500,0.42,0.0001
-13656626.19,4691090.893,-500,0.42,0.0001
-13654045.88,4691081.488,-500,0.42,0.0001
-13651465.59,4691071.427,-500,0.42,0.0001
-13648885.31,4691060.709,-500,0.42,0.0001
-13646305.03,4691049.334,-500,0.42,0.0001
-13643724.77,4691037.303,-500,0.42,0.0001
-13641144.52,4691024.616,-500,0.42,0.0001
-13638564.28,4691011.272,-500,0.42,0.0001
-13635984.05,4690997.271,-500,0.42,0.0001
-13633403.84,4690982.614,-500,0.42,0.0001
-13630823.63,4690967.3,-500,0.42,0.0001
-13628243.45,4690951.331,-500,0.42,0.0001
-13625663.27,4690934.704,-500,0.42,0.0001
-13623083.12,4690917.422,-500,0.42,0.0001
-13620502.98,4690899.482,-500,0.42,0.0001
-13617922.85,4690880.887,-500,0.42,0.0001
-13615342.74,4690861.635,-500,0.42,0.0001
-13612762.65,4690841.727,-500,0.42,0.0001
-13610182.58,4690821.162,-500,0.42,0.0001
-13607602.53,4690799.942,-500,0.42,0.0001
-13605022.49,4690778.064,-500,0.42,0.0001
-13602442.48,4690755.531,-500,0.42,0.0001
-13599862.48,4690732.341,-500,0.42,0.0001
-13597282.51,4690708.496,-500,0.42,0.0001
-13594702.56,4690683.993,-500,0.42,0.0001
-13705656.2,4693730.813,-500,0.42,0.0001
-13703075.19,4693733.886,-500,0.42,0.0001
-13700494.17,4693736.302,-500,0.42,0.0001
-13697913.15,4693738.061,-500,0.42,0.0001
-13695332.13,4693739.162,-500,0.42,0.0001
-13692751.11,4693739.606,-500,0.42,0.0001
-13690170.09,4693739.393,-500,0.42,0.0001
-13687589.07,4693738.523,-500,0.42,0.0001
-13685008.05,4693736.995,-500,0.42,0.0001
-13682427.03,4693734.811,-500,0.42,0.0001
-13679846.02,4693731.969,-500,0.42,0.0001
-13677265.01,4693728.47,-500,0.42,0.0001
-13674684,4693724.314,-500,0.42,0.0001
-13672103,4693719.5,-500,0.42,0.0001
-13669522,4693714.03,-500,0.42,0.0001
